title,category,slug,code_rome,salaire_median_annuel,salaire_median_horaire,niveau_education,nombre_demandeurs,nombre_offres,tension_pct,tension_desc,description,url
Pilote de ligne de production de composants et de cellules pour batteries de véhicules électriques,industrie,pilote-de-ligne-de-production-de-composants-et-de-cellules-pour-batteries-de-vehicules-electriques,H2705,34728,21.61,Bac+2 (BTS/DUT),,110,4,Favorable,Le Pilote de ligne de production de composants et de cellules pour batteries de véhicules électriques joue un rôle crucial dans la transition énergétique vers des transports plus durables.\nSupervise ,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2705
Opérateur / Opératrice de production en énergie nucléaire,industrie,operateur-operatrice-de-production-en-energie-nucleaire,H2706,,,Bac+2 (BTS/DUT),40,130,4,Favorable,L'opérateur de production en énergie nucléaire assure la production d'énergie propre et de manière sécurisée.\nSurveille et contrôle les installations et équipements de la centrale nucléaire\nAssure l,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2706
Technicien / Technicienne essais en industrie nucléaire,industrie,technicien-technicienne-essais-en-industrie-nucleaire,H2707,,,Bac+5 (Master/Ingénieur),,110,4,Favorable,Le technicien essais en industrie nucléaire assure la sécurité et l'efficacité des installations nucléaires.\nRéalise des tests et des essais sur des équipements ou des installations nucléaires pour e,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2707
Technicien / Technicienne d'exploitation nucléaire,industrie,technicien-technicienne-d-exploitation-nucleaire,H2708,,,Bac+5 (Master/Ingénieur),40,750,4,Favorable,Le technicien d'exploitation nucléaire assure la sûreté et l'efficacité des installations énergétiques.\nSupervise et contrôle le bon fonctionnement des installations nucléaires pour garantir la sécur,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2708
Conducteur / Conductrice d'installation d'incinération,industrie,conducteur-conductrice-d-installation-d-incineration,H2709,,,Bac+2 (BTS/DUT),40,260,4,Favorable,Le conducteur d'installation d'incinération assure la gestion des déchets et la production d'énergie.\nOpère et surveille les installations d'incinération pour assurer leur bon fonctionnement et la sé,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2709
Responsable technique d'installation hydrogène,industrie,responsable-technique-d-installation-hydrogene,H2710,,,Bac+2 (BTS/DUT),,10,4,Favorable,"Le responsable technique d'installation hydrogène pilote une installation de production et de distribution d’hydrogène, en réalise la maintenance et en suit l’exploitation.\nIntervient en autonomie su",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2710
Agent / Agente de fabrication du verre,industrie,agent-agente-de-fabrication-du-verre,H2801,30066,18.71,Bac (Baccalauréat),470,2300,3,Neutre,"Règle et surveille une installation automatisée de transformation de verre (en fusion, ...) en produits (verres creux, verres plats, ...), selon les règles de sécurité, les normes environnementales et",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2801
Opérateur / Opératrice de fabrication en matériaux de construction,industrie,operateur-operatrice-de-fabrication-en-materiaux-de-construction,H2802,32856,20.45,Bac (Baccalauréat),210,5960,5,Très favorable,"Réalise des matériaux de construction (carreaux de plâtre, tuiles en béton, blocs en béton ...) sur des équipements ou des lignes automatisées, selon les règles de sécurité et les impératifs de produc",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2802
Opérateur / Opératrice en Industrie Céramique,industrie,operateur-operatrice-en-industrie-ceramique,H2803,30066,18.71,Bac+5 (Master/Ingénieur),190,1050,4,Favorable,L'opérateur en industrie céramique est un artisan de la précision et de la qualité.\nPrépare et ajuste les équipements nécessaires à la production céramique\nSurveille et régule une ligne de productio,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2803
Pilote de centrale de béton,industrie,pilote-de-centrale-de-beton,H2804,34728,21.61,Bac+2 (BTS/DUT),300,5600,5,Très favorable,"Surveille et régule une installation de production automatisée de béton prêt à l'emploi, enrobés, granulats ou ciment, selon les règles de sécurité, d'environnement et les impératifs de production (qu",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2804
Technicien / Technicienne de l'industrie du verre,industrie,technicien-technicienne-de-l-industrie-du-verre,H2805,34728,21.61,Bac+2 (BTS/DUT),30,240,3,Neutre,"Surveille et régule à distance (salle de contrôle, ...) une installation automatisée de fusion ou de transformation en continu de matière verrière selon les règles de sécurité, les normes environnemen",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2805
Ajusteur-monteur / Ajusteuse-monteuse,industrie,ajusteur-monteur-ajusteuse-monteuse,H2901,30012,18.68,Bac (Baccalauréat),4660,58130,5,Très favorable,"Réalise l'ajustement et le montage fonctionnel de pièces, éléments, systèmes mécaniques à l'unité ou en série au moyen d'équipements d'usinage, de formage, selon les règles de sécurité et les impérati",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2901
Chaudronnier / Chaudronnière,industrie,chaudronnier-chaudronniere,H2902,29586,18.41,Bac (Baccalauréat),8480,57460,5,Très favorable,"Réalise des ouvrages, structures chaudronnés par la mise en forme et l'assemblage de tôles, tubes et profilés de différentes dimensions, selon les règles de sécurité.\nPeut coordonner une équipe.",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2902
Tourneur-fraiseur / Tourneuse-fraiseuse,industrie,tourneur-fraiseur-tourneuse-fraiseuse,H2903,30570,19.02,Bac+2 (BTS/DUT),9430,164860,5,Très favorable,"Usine et produit des pièces par enlèvement de matières jusqu'à l'obtention de formes et dimensions définies (plane, cylindrique, ...), à l'unité ou en série, au moyen de machines conventionnelles, à c",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2903
Forgeron industriel / Forgeronne industrielle,industrie,forgeron-industriel-forgeronne-industrielle,H2904,29586,18.41,Bac+2 (BTS/DUT),440,5730,5,Très favorable,"Déforme le métal (bloc, feuille, barre, lingot, billette, brame, ...) à chaud ou à froid jusqu'à l'obtention de pièces ou ébauches de pièces aux formes et dimensions définies (profilé, tube, couronne,",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2904
Cisailleur / Cisailleuse en métallurgie,industrie,cisailleur-cisailleuse-en-metallurgie,H2905,30570,19.02,Bac (Baccalauréat),1520,23860,5,Très favorable,"Produit des pièces, éléments finis, semi-finis par découpe et mise en forme de plaques, tôles, profilés, barres, tubes au moyen de machines conventionnelles ou à commande numérique, selon les règles d",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2905
Opérateur / Opératrice en fabrication mécanique,industrie,operateur-operatrice-en-fabrication-mecanique,H2906,30570,19.02,Bac (Baccalauréat),4770,32080,3,Neutre,"Surveille et alimente un équipement de production automatisée (machine, ligne, robot, automate) de fabrication mécanique ou d'assemblage d'éléments structurels, selon les règles de sécurité et les imp",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2906
Fondeur / Fondeuse en métallurgie,industrie,fondeur-fondeuse-en-metallurgie,H2907,30066,18.71,Bac+2 (BTS/DUT),1930,9250,3,Neutre,"Surveille et régule une ou plusieurs phases de production de métaux à chaud (agglomération, fusion, coulée, affinage, ...) en vue de l'obtention de métal en fusion, de pièces semi-finies (brames, ling",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2907
Modeleur / Modeleuse,industrie,modeleur-modeleuse,H2908,37362,23.25,Bac+2 (BTS/DUT),360,1000,5,Très favorable,"Réalise des outillages non métalliques (modèles, matrice, moules, ...) destinés aux industries de moulage (fonderie, céramique, plasturgie, ...), selon les règles de sécurité et les impératifs de prod",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2908
Assembleur monteur / Assembleuse monteuse,industrie,assembleur-monteur-assembleuse-monteuse,H2909,30012,18.68,CAP/BEP,24590,96520,4,Favorable,"Réalise des opérations de montage d'éléments, pièces, composants d'ensembles mécaniques au moyen d'outils et de machines, selon les règles de sécurité et les impératifs de production (délai, qualité).",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2909
Mouleur noyauteur / Mouleuse noyauteuse,industrie,mouleur-noyauteur-mouleuse-noyauteuse,H2910,37362,23.25,Bac+2 (BTS/DUT),200,1560,5,Très favorable,"Réalise à l'unité ou en série des moules en sable destinés au moulage de métaux en fusion, selon les règles de sécurité et les impératifs de production (qualité, délais, ...).\nPeut réaliser des inter",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2910
Métallier / Métallière,industrie,metallier-metalliere,H2911,29124,18.12,Bac (Baccalauréat),2190,18940,5,Très favorable,"Réalise les sous-ensembles ou structures de constructions métalliques à partir de poutres, poutrelles, éléments de liaison, selon les règles de sécurité et les impératifs de production (délai, qualité",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2911
Régleur / Régleuse d'équipements industriels,industrie,regleur-regleuse-d-equipements-industriels,H2912,41352,25.73,Bac (Baccalauréat),1110,15890,5,Très favorable,"Réalise les réglages des équipements de production, machines (conventionnelles, numériques, ...) jusqu'à l'obtention de formes, dimensions, tolérances, cadences définies à l'unité ou en série selon le",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2912
Soudeur / Soudeuse,industrie,soudeur-soudeuse,H2913,28668,17.84,Bac (Baccalauréat),7370,50130,5,Très favorable,"Artisan de la précision, le soudeur construit et répare de façon durable des structures métalliques présentes dans de nombreux secteurs d'activité.\nAssemble des pièces de métal par divers procédés de",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2913
Tuyauteur / Tuyauteuse,industrie,tuyauteur-tuyauteuse,H2914,30492,18.97,Bac (Baccalauréat),3550,25510,5,Très favorable,"Réalise les sous-ensembles de tuyauteries de transport et d'acheminement de fluides (aérolique, hydraulique, ...) à partir de tubes métalliques et accessoires (coudes, vannes, brides, ...). Assure leu",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2914
Chef soudeur / Cheffe soudeuse,industrie,chef-soudeur-cheffe-soudeuse,H2915,29880,18.59,Bac+5 (Master/Ingénieur),260,4620,5,Très favorable,"Le / La Chef(fe) soudeur(se) orchestre les opérations de soudure avec expertise et précision, garantissant la qualité et la sécurité des assemblages métalliques.\nSupervise et coordonne l'équipe de so",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2915
Soudeur / Soudeuse Tungsten Inert Gas -TIG-,industrie,soudeur-soudeuse-tungsten-inert-gas-tig,H2916,28668,17.84,Bac+2 (BTS/DUT),4570,11810,5,Très favorable,"Ce (cette) professionnel(le) de la soudure, en artisan de la précision, utilise un procédé de soudage à l’arc avec électrode réfractaire sous gaz inerte  permettant de préserver la soudure de l’oxydat",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2916
Soudeur / Soudeuse MIG MAG,industrie,soudeur-soudeuse-mig-mag,H2917,28668,17.84,Bac (Baccalauréat),3460,16920,5,Très favorable,Le soudeur MIG MAG utilise des procédés de soudage à l’arc sous gaz protecteur avec fil fusible pour assembler des pièces métalliques. Le procédé MIG (Métal Inerte Gaz) utilise un gaz inerte comme l'a,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2917
Affûteur / Affûteuse d'outillage industriel,industrie,affuteur-affuteuse-d-outillage-industriel,H2918,,,CAP/BEP,120,1340,5,Très favorable,L'affûteur d'outillage industriel garantit la précision et l'efficacité des outils industriels.\nAiguise et entretient les outils de coupe pour assurer leur efficacité maximale\nContrôle la qualité de,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H2918
Conducteur / Conductrice de machines à papier ou carton,industrie,conducteur-conductrice-de-machines-a-papier-ou-carton,H3101,31266,19.46,Bac+2 (BTS/DUT),250,1560,3,Neutre,"Surveille et régule une ou plusieurs phases de production de feuilles de papier ou de carton (égouttage, pressage, calandrage, ...) sur machines automatisées selon les règles de sécurité, les normes e",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=H3101
